budget,seats,body_type,priority,car_price,family_score,performance_score,city_score,luxury_score,offroad_score,safety_score,efficiency_score,chosen
4764027,4,Sedan,efficiency,19000000,10,10,0,10,0,10,0,0
4078072,7,Hatchback,offroad,530000,7,4,6,8,4,6,10,0
1819722,6,Sedan,family,1220000,10,10,8,10,0,10,10,0
983503,6,Coupe SUV,safety,1850000,10,10,0,10,4,10,0,0
1328450,5,Coupe SUV,luxury,5600000,7,8,0,6,4,9,0,0
557858,7,MPV,luxury,2570000,10,10,10,10,4,10,10,0
2891790,4,Sedan,efficiency,22000000,7,8,0,8,0,10,3,0
2906760,5,Sedan,city,5500000,7,8,0,8,0,10,0,0
1271242,5,SUV,family,7400000,10,10,0,10,10,10,6,0
562305,6,SUV,performance,1250000,10,10,3,10,6,10,10,0
2942714,7,Crossover,safety,4750000,7,8,0,8,0,10,0,0
1128478,4,MPV,safety,2025000,10,10,10,10,4,10,10,0
3825917,5,Compact SUV,safety,875000,10,10,10,10,4,10,10,1
3561503,6,SUV,luxury,20000000,7,8,0,8,10,10,0,0
2253697,4,SUV,efficiency,32500000,4,8,0,8,10,10,0,0
715996,6,Compact SUV,city,7200000,7,8,0,8,8,10,0,0
1270356,6,Compact SUV,performance,5100000,10,10,0,10,0,10,9,0
3186760,6,Compact SUV,offroad,7200000,7,8,0,8,8,10,0,0
4354662,5,Sedan,family,1180000,10,10,0,10,0,10,10,1
3110026,5,Hatchback,efficiency,850000,10,6,6,10,0,10,5,0
3820945,7,Sedan,city,18000000,10,10,0,10,0,10,3,0
4007921,5,SUV,family,14200000,10,10,0,10,10,10,0,0
3919490,6,Sedan,offroad,30000000,4,8,0,8,4,10,0,0
3683622,7,SUV,luxury,6700000,10,10,0,10,10,10,0,0
3773101,7,Sedan,safety,4100000,10,10,0,10,0,10,0,0
2617730,4,Sedan,efficiency,17500000,10,10,0,10,0,10,0,0
576909,5,Sedan,offroad,19000000,10,10,0,10,0,10,0,0
1652346,7,Micro SUV,luxury,645000,10,10,10,10,4,10,10,0
3043204,6,MPV,city,3850000,10,10,0,10,4,10,6,0
2676769,5,Off-Road SUV,city,19500000,7,8,0,8,8,10,0,0
4881871,7,SUV,city,28500000,10,10,0,10,10,10,0,0
3154736,6,SUV,performance,1550000,10,10,0,10,10,10,3,0
1352938,6,SUV,city,3800000,10,10,0,10,6,10,0,0
4362643,4,Coupe SUV,family,15500000,7,8,0,8,8,10,0,0
1887133,6,SUV,family,1950000,10,10,0,10,2,10,6,0
4294465,7,Sedan,luxury,4950000,6,8,0,4,0,9,0,0
3871258,6,Hatchback,family,620000,10,10,10,10,0,10,10,0
2141109,6,SUV,performance,4300000,7,8,0,8,10,10,0,0
2333922,7,Off-Road SUV,performance,1600000,5,6,3,8,8,4,0,0
3634751,5,SUV,offroad,1164000,10,10,10,10,6,10,10,0
902831,6,SUV,city,1599000,10,10,0,10,6,10,10,0
3352614,7,SUV,safety,2700000,10,10,0,10,2,10,0,0
3124999,5,Sedan,offroad,8200000,10,10,0,10,0,10,3,0
2467743,4,Sedan,performance,5500000,7,8,0,8,0,10,0,0
2550996,7,Sedan,offroad,655000,10,10,10,10,0,10,10,0
879436,5,Convertible,performance,9800000,4,8,0,6,0,10,0,0
4113060,6,Compact SUV,family,875000,10,10,10,10,4,10,10,0
4572382,6,SUV,luxury,4400000,7,8,0,8,6,10,0,1
890440,6,MPV,offroad,890000,10,10,8,10,4,10,10,0
555932,5,Sedan,luxury,8500000,7,8,0,8,0,10,0,0
3892268,4,Coupe SUV,efficiency,15500000,7,8,0,8,8,10,0,0
3574133,4,Coupe SUV,city,1100000,10,10,0,10,4,10,10,0
4942650,7,SUV,luxury,810000,10,10,3,10,6,10,10,0
2266146,6,Compact SUV,performance,750000,10,10,3,10,4,10,10,0
4223327,5,SUV,city,9200000,10,10,0,10,10,10,0,0
3036581,4,SUV,luxury,10000000,10,10,0,10,10,10,0,0
3872469,6,SUV,offroad,7400000,10,10,0,10,10,10,6,0
3609938,7,SUV,city,6900000,7,8,0,8,6,10,0,0
4411383,7,SUV,offroad,1400000,3,6,0,0,6,1,3,0
1709387,6,MPV,offroad,3100000,10,8,0,10,0,10,0,0
4972713,5,MPV,family,13500000,10,10,0,10,4,10,6,0
2506201,4,Hatchback,safety,610000,10,10,6,10,4,10,10,1
2141422,6,MPV,safety,1075000,10,10,0,10,4,10,10,1
2512981,6,SUV,family,145000000,7,8,0,8,10,10,0,0
3245857,5,Crossover,offroad,9500000,10,10,0,10,8,10,0,0
1204147,7,MPV,family,675000,10,10,6,10,4,10,10,1
1434149,4,SUV,performance,1400000,10,10,0,10,6,10,10,1
4226568,4,Hatchback,city,730000,10,10,3,10,0,10,10,0
1242589,5,Sedan,performance,6950000,7,8,0,8,0,10,0,0
4958423,7,Sedan,offroad,6300000,10,10,0,10,0,10,9,0
2892608,7,SUV,city,24000000,7,8,0,8,10,10,0,0
1748052,4,Sedan,city,19000000,10,10,0,10,0,10,0,0
2671230,6,SUV,safety,3800000,10,10,0,10,6,10,0,0
1486809,4,SUV,safety,2190000,7,8,0,6,6,9,0,0
4314222,6,Coupe SUV,family,1100000,10,10,0,10,4,10,10,0
2378990,5,SUV,offroad,10500000,7,8,0,8,10,10,0,0
602656,6,SUV,city,2700000,10,10,0,10,2,10,0,0
874469,7,SUV,city,2050000,7,8,0,8,6,10,3,0
1313106,5,SUV,performance,7000000,10,10,0,10,10,10,0,0
4221590,6,Sedan,city,1149000,10,10,0,10,0,10,10,0
3637230,7,SUV,performance,5950000,10,10,0,10,6,10,9,0
4011601,5,SUV,luxury,14000000,10,10,0,10,10,10,5,0
968628,6,SUV,city,1650000,10,10,0,10,6,10,10,0
833932,6,SUV,performance,9200000,7,8,0,8,10,10,0,0
4715578,6,Compact SUV,offroad,5100000,10,10,0,10,0,10,9,0
4667964,4,Hatchback,safety,435000,7,0,10,8,4,10,10,1
2821039,6,Sedan,offroad,18000000,10,10,0,10,0,10,0,0
4355986,6,Sedan,luxury,1250000,10,10,0,10,0,10,10,0
4658527,5,MPV,offroad,2570000,10,10,10,10,4,10,10,0
1370499,5,Coupe SUV,safety,1850000,10,10,0,10,4,10,0,0
1063069,5,SUV,offroad,20000000,7,8,0,8,10,10,0,0
850688,5,MPV,city,2025000,10,10,10,10,4,10,10,0
3481813,4,Sedan,performance,15000000,10,10,0,10,4,10,0,0
2612836,6,SUV,luxury,10000000,10,10,0,10,10,10,0,0
3455298,7,Sedan,efficiency,7000000,10,10,8,10,0,10,10,0
4643414,6,Sedan,family,4950000,10,10,0,10,0,10,9,0
4691623,6,SUV,safety,1750000,10,10,0,10,6,10,0,0
3570179,6,Off-Road SUV,efficiency,1180000,10,10,3,10,8,10,10,0
1173263,5,Convertible,luxury,9800000,4,8,0,6,0,10,0,0
3705530,4,SUV,city,32500000,4,8,0,8,10,10,0,0
4715719,7,SUV,luxury,5950000,10,10,0,10,6,10,9,0
4269896,4,SUV,luxury,1164000,10,10,10,10,6,10,10,1
594872,7,SUV,safety,3500000,10,10,0,10,6,10,0,0
4143882,5,SUV,city,3800000,10,10,0,10,6,10,0,0
3547923,4,SUV,performance,1109000,10,10,0,10,6,10,10,1
2780379,4,SUV,offroad,7200000,10,10,0,10,10,10,9,0
4968367,7,SUV,efficiency,2700000,10,10,0,10,2,10,0,0
2831302,4,Compact SUV,efficiency,625000,10,10,6,10,4,10,10,1
4012969,5,SUV,city,14500000,7,8,0,8,10,10,0,0
2088378,6,SUV,family,7400000,10,10,0,10,10,10,6,0
2603620,7,SUV,offroad,20000000,7,8,0,8,10,10,0,0
4071121,4,Compact Sedan,luxury,650000,9,10,10,10,0,10,10,1
4061040,7,SUV,efficiency,1100000,10,10,7,10,6,10,10,0
871931,5,Coupe SUV,performance,22500000,7,8,0,8,8,10,0,0
3806274,4,SUV,offroad,3600000,7,8,0,8,10,10,0,1
2510359,6,Hatchback,safety,695000,10,10,10,10,0,10,10,0
1174354,5,SUV,luxury,1450000,10,10,7,10,6,10,5,0
4044489,4,SUV,efficiency,1200000,10,10,0,10,6,10,10,1
1620416,6,SUV,luxury,28500000,10,10,0,10,10,10,0,0
4667204,7,Sedan,performance,1149000,10,10,0,10,0,10,10,0
3084578,7,Hatchback,city,610000,10,10,6,10,4,10,10,0
3175863,6,SUV,offroad,820000,10,10,3,10,6,10,10,0
3861234,5,Sedan,luxury,30000000,4,8,0,8,4,10,0,0
1623131,4,Hatchback,performance,575000,10,10,10,10,0,10,10,1
3739531,5,MPV,performance,2100000,10,10,0,10,0,10,3,1
1886118,4,SUV,offroad,7000000,10,10,0,10,10,10,0,0
4811683,7,SUV,efficiency,9200000,7,8,0,8,10,10,0,0
3692764,5,Compact Sedan,city,750000,7,10,6,6,0,10,10,0
3185791,5,Hatchback,efficiency,685000,10,10,10,10,0,10,10,1
3959275,4,SUV,safety,1250000,10,10,3,10,6,10,10,1
3585282,7,Hatchback,family,410000,4,0,10,2,0,8,10,0
581964,6,Crossover,city,6400000,10,10,0,10,0,10,0,0
1109303,4,Compact Sedan,luxury,750000,7,10,6,6,0,10,10,0
3620194,7,Sedan,luxury,6550000,10,10,0,10,0,10,0,0
1764459,4,SUV,luxury,1220000,10,10,0,10,6,10,10,1
1877883,6,Coupe SUV,efficiency,11800000,10,10,0,10,8,10,0,0
1811860,4,Coupe SUV,offroad,11800000,10,10,0,10,8,10,0,0
2168816,7,Sedan,luxury,5000000,10,10,0,10,0,10,6,0
3509133,7,MPV,offroad,3850000,10,10,0,10,4,10,6,0
3365781,6,SUV,city,145000000,7,8,0,8,10,10,0,0
473260,6,Hatchback,offroad,560000,7,4,10,8,0,10,10,0
4670302,5,Compact Sedan,luxury,750000,7,10,6,6,0,10,10,0
797372,7,Sedan,offroad,18000000,10,10,0,10,0,10,0,0
3437158,7,Crossover,efficiency,6400000,10,10,0,10,0,10,0,0
1603918,5,Crossover,safety,1350000,10,10,0,10,4,10,5,1
675419,6,Sedan,performance,17500000,10,10,0,10,0,10,0,0
429966,5,Sedan,city,655000,10,10,10,10,0,10,10,0
1599672,7,Compact SUV,efficiency,7200000,7,8,0,8,8,10,0,0
3278035,7,SUV,safety,7200000,10,10,0,10,10,10,9,0
1709568,4,Off-Road SUV,family,1180000,10,10,3,10,8,10,10,1
4904914,4,SUV,offroad,8300000,7,8,0,8,10,10,0,0
1161501,6,SUV,efficiency,5600000,7,8,0,6,6,10,0,0
1187219,7,Compact SUV,city,4850000,10,10,0,10,4,10,0,0
4788170,4,MPV,safety,2570000,10,10,10,10,4,10,10,1
3346199,6,SUV,city,3750000,10,10,0,10,6,10,9,0
491708,6,Sedan,safety,19000000,10,10,0,10,0,10,0,0
4851954,5,Hatchback,efficiency,750000,6,0,6,10,0,8,0,0
4351465,7,SUV,performance,17500000,7,8,0,8,10,10,0,0
3097712,5,SUV,offroad,27500000,7,8,0,8,10,10,0,0
1139884,5,Crossover,family,770000,10,10,10,10,4,10,10,1
1675700,7,Sedan,city,5100000,7,8,4,8,0,10,5,0
1905732,4,SUV,offroad,3650000,7,8,0,8,6,9,0,0
4191472,4,SUV,city,20000000,7,8,0,8,10,10,0,0
2386821,7,SUV,efficiency,14200000,10,10,0,10,10,10,0,0
724341,4,Compact SUV,safety,5100000,10,10,0,10,0,10,9,0
4384406,7,SUV,family,28500000,10,10,0,10,10,10,0,0
576094,5,Hatchback,performance,620000,10,10,10,10,0,10,10,0
1240398,7,Compact SUV,city,850000,10,10,10,10,4,10,10,0
2709308,6,Compact Sedan,family,750000,7,10,6,6,0,10,10,0
2300013,7,Crossover,efficiency,6400000,10,10,0,10,0,10,0,0
3320226,7,Sedan,luxury,18500000,10,10,0,10,0,10,0,0
3828387,6,Sedan,efficiency,4950000,10,10,0,10,0,10,9,0
2154582,6,SUV,luxury,2050000,7,8,0,8,6,10,3,0
502216,7,Pickup,performance,2850000,10,10,0,10,8,10,0,0
4525124,7,SUV,family,145000000,7,8,0,8,10,10,0,0
3144598,7,Crossover,luxury,780000,10,10,10,10,4,10,10,0
2556294,7,Hatchback,safety,725000,10,10,10,10,0,10,10,0
3422596,5,Crossover,city,770000,10,10,10,10,4,10,10,1
1691132,6,Compact Sedan,luxury,650000,9,10,10,10,0,10,10,0
4605541,6,SUV,family,1950000,10,10,0,10,2,10,6,0
3342177,7,Sedan,luxury,1250000,10,10,0,10,0,10,10,0
636650,4,MPV,city,675000,10,10,6,10,4,10,10,0
2488562,6,Hatchback,luxury,725000,10,10,10,10,0,10,10,0
642592,5,SUV,efficiency,14000000,10,10,0,10,10,10,0,0
2830354,6,SUV,luxury,1120000,10,10,10,10,6,10,10,0
1556332,5,Compact SUV,efficiency,7200000,7,8,0,8,8,10,0,0
2624516,7,Compact SUV,city,5100000,10,10,0,10,0,10,9,0
3563576,4,SUV,offroad,6900000,7,8,0,8,6,10,0,0
1161593,7,Sedan,luxury,18000000,10,10,0,10,0,10,0,0
2719714,4,Sedan,efficiency,6400000,10,10,0,10,0,10,10,0
2905853,4,SUV,efficiency,10200000,10,10,0,10,10,10,6,0
990880,7,SUV,efficiency,1250000,10,10,3,10,6,10,10,0
3132348,5,Sedan,city,1149000,10,10,0,10,0,10,10,0
3927351,4,SUV,efficiency,3850000,10,10,0,10,6,10,0,0
627687,7,SUV,luxury,13900000,10,10,0,10,10,10,0,0
3738441,5,Convertible,offroad,9800000,4,8,0,6,0,10,0,0
3886009,5,Hatchback,efficiency,610000,10,10,6,10,4,10,10,1
3879015,4,Coupe SUV,performance,5600000,7,8,0,6,4,9,0,0
4097361,7,SUV,luxury,3850000,10,10,0,10,6,10,0,1
1077999,6,SUV,safety,7500000,10,10,0,10,6,10,3,0
3820417,4,SUV,safety,3950000,7,8,0,8,6,10,3,0
674213,7,Sedan,efficiency,18500000,10,10,0,10,0,10,0,0
571712,5,SUV,efficiency,3950000,7,8,0,8,6,10,3,0
1775221,5,Hatchback,luxury,435000,7,0,10,8,4,10,10,1
1311775,7,Hatchback,safety,725000,10,10,10,10,0,10,10,0
3120116,7,Hatchback,offroad,560000,7,4,10,8,0,10,10,0
1188923,5,Coupe SUV,family,950000,10,10,0,10,4,10,10,1
3973257,7,Hatchback,efficiency,560000,7,4,10,8,0,10,10,0
1114752,5,MPV,performance,675000,10,10,6,10,4,10,10,1
1770672,6,SUV,family,10500000,7,8,0,8,10,10,0,0
4446747,4,Coupe SUV,offroad,1850000,10,10,0,10,4,10,0,0
4486865,4,Hatchback,offroad,575000,10,10,10,10,0,10,10,0
2780325,6,SUV,luxury,1035000,6,10,3,6,2,8,10,0
4153095,5,SUV,offroad,8500000,7,6,0,8,6,10,0,0
1250658,7,Compact SUV,performance,1180000,5,0,6,6,0,5,0,0
524602,6,Coupe,family,21000000,10,10,0,10,0,10,0,0
863644,5,Crossover,safety,9500000,10,10,0,10,8,10,0,0
3153013,5,Off-Road SUV,luxury,37500000,7,8,0,8,8,10,0,0
927520,7,SUV,family,1300000,10,10,3,10,10,10,10,0
2472943,7,Hatchback,safety,695000,10,10,10,10,0,10,10,0
2194620,7,SUV,city,6200000,7,6,0,8,2,10,0,0
4866448,6,Hatchback,efficiency,530000,7,4,6,8,4,6,10,0
3566477,7,Compact SUV,performance,5600000,7,8,0,6,4,10,0,0
1309821,7,SUV,city,1164000,10,10,10,10,6,10,10,0
975679,4,SUV,efficiency,14500000,7,8,0,8,10,10,0,0
3906490,4,Hatchback,efficiency,410000,4,0,10,2,0,8,10,1
1362096,5,SUV,luxury,8500000,7,6,0,8,6,10,0,0
1875889,4,SUV,family,9200000,7,8,0,8,10,10,0,0
1391298,6,SUV,performance,1550000,10,10,0,10,10,10,3,0
2658688,5,SUV,safety,1100000,10,10,7,10,6,10,10,1
400347,7,Compact SUV,city,7200000,7,8,0,8,8,10,0,0
3919156,7,MPV,performance,2025000,10,10,10,10,4,10,10,1
2122820,7,Coupe SUV,city,1850000,10,10,0,10,4,10,0,0
1954595,4,Sedan,offroad,8200000,10,10,0,10,0,10,3,0
3954208,4,Hatchback,performance,620000,10,10,10,10,0,10,10,1
828328,5,SUV,luxury,7000000,7,8,0,8,10,10,0,0
650419,7,Sedan,efficiency,970000,10,10,0,10,0,10,10,0
2941230,7,Compact SUV,performance,5100000,10,10,0,10,0,10,9,0
4309261,6,Sedan,luxury,17500000,10,10,0,10,0,10,0,0
4164244,4,SUV,safety,17500000,7,8,0,8,10,10,0,0
4936522,5,Sedan,performance,1220000,10,10,8,10,0,10,10,1
2097182,7,SUV,efficiency,7200000,10,10,0,10,10,10,9,0
4067565,4,Crossover,efficiency,4750000,7,8,0,8,0,10,0,0
2124018,4,Sedan,family,22000000,7,8,0,8,0,10,3,0
4792563,7,Compact SUV,efficiency,5100000,10,10,0,10,0,10,9,0
3234209,5,Compact Sedan,offroad,750000,7,10,6,6,0,10,10,0
988482,5,Sedan,luxury,970000,10,10,0,10,0,10,10,1
1635628,6,Compact Sedan,luxury,1300000,9,8,7,10,0,10,5,0
3512143,6,Crossover,city,770000,10,10,10,10,4,10,10,0
2163067,6,SUV,safety,14000000,10,10,0,10,10,10,0,0
2817185,4,Hatchback,city,750000,6,0,6,10,0,8,0,0
3345674,4,Hatchback,safety,4600000,3,8,3,4,0,9,3,0
3233768,6,Off-Road SUV,safety,19500000,7,8,0,8,8,10,0,0
628408,6,Micro SUV,offroad,630000,10,10,10,10,4,10,10,0
1493339,6,Hatchback,safety,630000,9,10,6,10,4,8,10,0
3620197,7,MPV,performance,2025000,10,10,10,10,4,10,10,1
2452296,4,SUV,family,10500000,7,8,0,8,10,10,0,0
4934087,6,Coupe,safety,18500000,8,10,0,10,4,10,0,0
2082851,6,SUV,luxury,9800000,10,10,0,10,10,10,3,0
845254,7,Sedan,efficiency,1149000,10,10,0,10,0,10,10,0
2691469,6,Sedan,family,6950000,7,8,0,8,0,10,0,0
418683,4,SUV,performance,1750000,4,6,0,2,6,1,3,0
531085,4,Pickup,efficiency,2150000,6,6,0,2,4,9,0,0
981914,4,Hatchback,offroad,630000,9,10,6,10,4,8,10,0
3090394,4,Sedan,family,22000000,7,8,0,8,0,10,3,0
789027,5,Coupe SUV,luxury,11800000,10,10,0,10,8,10,0,0
3755546,7,Hatchback,safety,4400000,3,8,3,4,0,9,3,0
720376,6,SUV,offroad,3750000,10,10,0,10,6,10,9,0
2116532,4,Coupe SUV,safety,1100000,10,10,0,10,4,10,10,1
780439,6,Compact SUV,safety,7200000,7,8,0,8,8,10,0,0
4833437,7,SUV,luxury,2150000,10,10,0,10,2,10,0,0
1749096,4,SUV,city,1750000,4,6,0,2,6,1,3,0
3024494,4,SUV,offroad,1750000,10,10,0,10,6,10,0,0
3858339,5,SUV,efficiency,7150000,7,8,0,8,10,10,0,0
784683,7,MPV,efficiency,2100000,10,10,0,10,0,10,3,0
2992643,4,Coupe SUV,safety,6400000,7,8,0,6,4,10,0,0
2710110,5,Crossover,city,770000,10,10,10,10,4,10,10,1
3046189,4,SUV,safety,635000,10,10,6,10,6,10,10,1
1314999,5,SUV,efficiency,145000000,7,8,0,8,10,10,0,0
1368530,4,SUV,performance,1599000,10,10,0,10,6,10,10,0
4620019,4,Sedan,efficiency,22000000,7,8,0,8,0,10,3,0
1835649,4,SUV,offroad,7200000,10,10,0,10,10,10,9,0
3616078,7,Hatchback,safety,730000,10,10,3,10,0,10,10,0
1611917,6,Hatchback,performance,590000,9,10,10,10,0,10,10,0
4390930,4,SUV,luxury,10000000,10,10,0,10,10,10,0,0
4017164,4,SUV,efficiency,14500000,7,8,0,8,10,10,0,0
4106983,4,Crossover,efficiency,9500000,10,10,0,10,8,10,0,0
726924,5,SUV,efficiency,2050000,7,8,0,8,6,10,3,0
1140188,7,SUV,city,1020000,10,10,0,10,6,10,10,0
4256484,5,SUV,city,3850000,10,10,0,10,6,10,0,0
1516547,4,SUV,offroad,7150000,7,8,0,8,10,10,0,0
670016,6,Sedan,luxury,30000000,4,8,0,8,4,10,0,0
4974845,4,SUV,luxury,17500000,7,8,0,8,10,10,0,0
2843574,6,Compact Sedan,offroad,650000,9,10,10,10,0,10,10,0
3223569,7,Off-Road SUV,offroad,1180000,10,10,3,10,8,10,10,0
4792438,6,Compact SUV,efficiency,625000,10,10,6,10,4,10,10,0
485511,4,Sedan,luxury,17500000,10,10,0,10,0,10,0,0
4009855,7,SUV,safety,3800000,10,10,0,10,6,10,0,1
1868825,5,MPV,family,2100000,10,10,0,10,0,10,3,0
3480139,7,MPV,performance,890000,10,10,8,10,4,10,10,1
899704,6,Hatchback,city,5600000,3,6,3,4,0,9,0,0
2741152,4,Sedan,performance,17500000,10,10,0,10,0,10,0,0
431182,7,SUV,city,2190000,7,8,0,6,6,9,0,0
3069773,4,Coupe,luxury,18500000,8,10,0,10,4,10,0,0
457444,5,Micro SUV,performance,630000,10,10,10,10,4,10,10,0
3213006,4,Hatchback,safety,4600000,3,8,3,4,0,9,3,0
2055533,4,SUV,luxury,10800000,10,10,0,10,10,10,0,0
2001606,6,SUV,efficiency,1450000,10,10,7,10,6,10,5,0
3606942,6,SUV,efficiency,10200000,10,10,0,10,10,10,6,0
1442726,7,SUV,luxury,2700000,10,10,0,10,2,10,0,0
1890320,4,MPV,efficiency,3850000,10,10,0,10,4,10,6,0
1634590,4,Hatchback,safety,725000,10,10,10,10,0,10,10,1
1356731,4,SUV,city,1120000,10,10,0,10,6,10,10,0
3985611,7,SUV,luxury,2190000,7,8,0,6,6,9,0,0
425495,5,SUV,luxury,3800000,10,10,0,10,6,10,0,0
3777764,5,Crossover,family,4750000,7,8,0,8,0,10,0,0
4008859,5,SUV,offroad,3600000,7,8,0,8,10,10,0,1
4531380,7,SUV,city,3100000,10,10,0,10,6,10,10,0
1844144,7,SUV,family,2700000,10,10,0,10,2,10,0,0
2272626,7,Hatchback,luxury,560000,7,4,10,8,0,10,10,0
707529,6,SUV,luxury,10500000,10,10,0,10,10,10,0,0
3664455,6,Sedan,offroad,8200000,10,10,0,10,0,10,3,0
728769,6,Coupe,offroad,4950000,6,8,0,4,0,9,0,0
1544831,7,Coupe SUV,city,1100000,10,10,0,10,4,10,10,0
719595,6,SUV,offroad,810000,10,10,3,10,6,10,10,0
1816174,6,SUV,safety,14000000,10,10,0,10,10,10,0,0
4010233,7,Sedan,performance,8200000,10,10,0,10,0,10,3,0
2309556,6,MPV,family,890000,10,10,8,10,4,10,10,1
735840,4,SUV,family,1750000,10,10,0,10,6,10,0,0
3932822,5,Compact SUV,performance,750000,10,10,3,10,4,10,10,1
3954065,6,Hatchback,family,4600000,3,8,3,4,0,9,3,0
4185358,7,SUV,luxury,1850000,10,10,0,10,6,10,10,1
633384,5,Pickup,family,2850000,10,10,0,10,8,10,0,0
1025038,5,SUV,luxury,1650000,10,10,0,10,6,10,10,0
2579441,7,SUV,performance,1750000,10,10,0,10,6,10,0,0
2669427,5,Compact SUV,offroad,850000,10,10,10,10,4,10,10,0
4023349,5,SUV,luxury,1750000,4,6,0,2,6,1,3,0
2025465,6,MPV,luxury,3100000,10,8,0,10,0,10,0,0
730932,7,SUV,efficiency,17800000,7,8,0,8,10,10,0,0
1575255,5,Coupe,performance,18500000,8,10,0,10,4,10,0,0
4688426,7,SUV,efficiency,1020000,10,10,0,10,6,10,10,0
4591451,6,SUV,performance,145000000,7,8,0,8,10,10,0,0
4970599,4,Off-Road SUV,efficiency,1600000,5,6,3,8,8,4,0,0
1703521,5,Pickup,offroad,2850000,10,10,0,10,8,10,0,0
4050277,4,SUV,family,820000,10,10,3,10,6,10,10,1
2036619,7,Sedan,offroad,5500000,7,8,0,8,0,10,0,0
663040,6,SUV,offroad,1020000,5,8,0,4,6,4,9,0
4719688,6,SUV,efficiency,145000000,7,8,0,8,10,10,0,0
2627734,5,Sedan,efficiency,18000000,10,10,0,10,0,10,3,0
784297,6,SUV,safety,7000000,10,10,0,10,10,10,0,0
598883,4,Pickup,efficiency,2150000,6,6,0,2,4,9,0,0
2987371,6,SUV,family,2190000,7,8,0,6,6,9,0,1
1422760,5,SUV,offroad,3600000,7,8,0,8,10,10,0,0
4229198,5,Convertible,offroad,9800000,4,8,0,6,0,10,0,0
4222620,4,SUV,family,1300000,10,10,3,10,10,10,10,1
4905283,5,SUV,performance,820000,10,10,3,10,6,10,10,1
2891783,5,Compact Sedan,family,750000,7,10,6,6,0,10,10,1
4494418,5,Sedan,safety,5000000,10,10,0,10,0,10,6,0
675715,4,SUV,luxury,145000000,7,8,0,8,10,10,0,0
1341832,5,SUV,performance,8300000,7,8,0,8,10,10,0,0
4307975,6,SUV,efficiency,1164000,10,10,10,10,6,10,10,0
2876122,6,Crossover,offroad,9500000,10,10,0,10,8,10,0,0
1056330,7,Sedan,safety,1149000,10,10,0,10,0,10,10,0
1075188,6,Pickup,offroad,2150000,6,6,0,2,4,9,0,0
2841729,4,SUV,efficiency,2700000,10,10,0,10,2,10,0,0
3299535,6,Sedan,performance,5100000,7,8,4,8,0,10,5,0
2456936,4,SUV,safety,3100000,10,10,0,10,6,10,10,0
4208940,4,Sedan,family,655000,10,10,10,10,0,10,10,1
4178720,5,Coupe,offroad,18500000,8,10,0,10,4,10,0,0
4511675,7,Compact SUV,family,875000,10,10,10,10,4,10,10,0
4382821,5,Compact SUV,family,7200000,7,8,0,8,8,10,0,0
2227620,4,Hatchback,family,610000,10,10,6,10,4,10,10,1
3224122,7,SUV,safety,1450000,10,10,7,10,6,10,5,0
4092605,7,SUV,family,1850000,10,10,0,10,6,10,10,1
4188894,4,SUV,safety,1750000,10,10,0,10,6,10,0,1
4883651,4,Off-Road SUV,offroad,1600000,5,6,3,8,8,4,0,1
989556,5,Hatchback,city,730000,10,10,3,10,0,10,10,0
2999825,4,Compact SUV,family,625000,10,10,6,10,4,10,10,1
2138097,4,Hatchback,performance,435000,7,0,10,8,4,10,10,0
2509605,4,Coupe,family,18500000,8,10,0,10,4,10,0,0
2306626,5,Compact SUV,performance,5100000,10,10,0,10,0,10,9,0
1718737,7,SUV,family,1400000,10,10,0,10,6,10,10,1
3536601,5,Sedan,performance,6550000,10,10,0,10,0,10,0,0
4584248,5,SUV,safety,3850000,10,10,0,10,6,10,0,1
3898400,5,SUV,family,6200000,7,6,0,8,2,10,0,0
2964356,7,Compact SUV,performance,1180000,5,0,6,6,0,5,0,0
1707221,6,SUV,safety,1595000,10,10,4,10,6,10,10,0
592703,4,Hatchback,family,730000,10,10,3,10,0,10,10,0
1200579,7,SUV,efficiency,9200000,7,8,0,8,10,10,0,0
4780395,6,Sedan,safety,6950000,7,8,0,8,0,10,0,0
990886,6,Sedan,luxury,6300000,10,10,0,10,0,10,9,0
645933,5,Sedan,efficiency,8500000,7,8,0,8,0,10,0,0
3076920,5,Sedan,safety,4100000,10,10,0,10,0,10,0,0
4110286,5,SUV,family,27500000,7,8,0,8,10,10,0,0
4924172,7,Hatchback,offroad,685000,10,10,10,10,0,10,10,0
1078080,6,SUV,efficiency,1100000,10,10,7,10,6,10,10,0
1780518,6,SUV,performance,2700000,10,10,0,10,2,10,0,0
1672926,5,Coupe,city,21000000,10,10,0,10,0,10,0,0
2070098,7,SUV,safety,1020000,10,10,0,10,6,10,10,0
4926716,5,Hatchback,city,620000,10,10,10,10,0,10,10,1
1347775,5,SUV,efficiency,13900000,10,10,0,10,10,10,0,0
3516491,6,Sedan,family,6950000,7,8,0,8,0,10,0,0
4453558,6,Sedan,safety,4950000,10,10,0,10,0,10,9,0
1980834,5,SUV,city,10500000,10,10,0,10,10,10,0,0
594175,4,Sedan,luxury,6300000,10,10,0,10,0,10,9,0
2033734,5,SUV,safety,1120000,10,10,0,10,6,10,10,1
3892006,5,SUV,offroad,3500000,10,10,0,10,6,10,0,0
3609039,6,Coupe SUV,luxury,5600000,7,8,0,6,4,9,0,0
2048372,7,Hatchback,family,620000,10,10,10,10,0,10,10,0
